transaction_id,timestamp,customer_id,transaction_amount,account_balance_before,account_balance_after,transaction_frequency_24h,avg_transaction_amount_7d,num_failed_transactions_7d,time_since_last_transaction_hr,transaction_hour,is_weekend,account_age_days,user_risk_score,num_devices_used,num_countries_used,previous_fraud_count,kyc_verified,transaction_type,merchant_category,device_type,location_match,payment_channel,transaction_description,merchant_name,customer_support_note,is_fraud,description_risk_score,description_tone,semantic_merchant_category
TX000799,2025-03-10 07:30:52,CUST0282,9.32,1863.78,1854.46,0,7.49,0,55.99,7,0,273,0.0135431276824813,1,0,0,1,online purchase,Services,mobile,1,e-wallet,Short transportation from home to the local train station.,Lyft,,0,1,routine,services
TX000800,2025-03-10 18:24:38,CUST0239,176.08,3912.99,3736.91,0,0.0,0,272.6,18,0,353,0.7887346266164071,1,0,0,0,online purchase,Food,mobile,1,card,Weekly grocery shopping for organic produce and household essentials.,Whole Foods Market,Regular recurring merchant.,0,1,routine,daily essentials
TX000801,2025-03-11 00:24:03,CUST0214,8.44,2812.81,2804.37,0,0.0,0,8064.4,0,0,336,0.1648737844064257,1,0,0,1,online purchase,Entertainment,desktop,1,card,Monthly subscription fee for standard streaming plan renewal.,Netflix,Automated recurring billing.,0,1,routine,services
TX000802,2025-03-11 08:45:18,CUST0292,2.94,1469.51,1466.57,0,0.0,0,4544.76,8,0,189,0.0632086181734744,2,0,0,1,online purchase,Food,mobile,1,e-wallet,Morning coffee and breakfast sandwich order through mobile app.,Starbucks Coffee,,0,1,routine,daily essentials
TX000803,2025-03-11 10:34:14,CUST0284,57.94,1655.51,1597.57,0,0.0,0,1501.61,10,0,90,0.0049911061287374,1,0,0,1,transfer,Utilities,desktop,1,bank,Payment for monthly family mobile phone plan and data.,Verizon Wireless,Scheduled bill pay.,0,1,routine,services
TX000804,2025-03-11 20:45:35,CUST0024,0.45,56.8,56.35,0,1079.19,0,64.58,20,0,432,0.1772851478709586,1,1,1,1,online purchase,Entertainment,desktop,1,card,Purchase of a new indie game during seasonal sale.,Steam Games,,0,1,routine,other
TX000805,2025-03-11 14:23:45,CUST0277,556.81,4640.11,4083.3,0,0.0,0,1366.18,14,0,257,0.1167978797552758,1,0,0,1,online purchase,Travel,desktop,1,card,Booking a round-trip domestic flight for a summer vacation.,Delta Airlines,Travel booking confirmed.,0,2,routine,services
TX000806,2025-03-11 13:50:15,CUST0003,50.68,2303.52,2252.84,0,0.0,0,789.24,13,0,263,0.1654104345528008,2,0,0,1,online purchase,Clothing,mobile,1,card,In-store purchase of seasonal apparel and accessories.,Zara,,0,1,routine,other
TX000807,2025-03-11 03:05:46,CUST0025,16.89,18.36,1.47,0,3653.18,0,24.44,3,0,319,0.6417824697776311,2,2,1,0,online purchase,Electronics,desktop,0,card,URGENT: Immediate checkout of flagship workstation laptop and monitors.,Pro-Level Electronics,Account email was changed 10 minutes prior.,1,9,urgent,luxury goods
TX000808,2025-03-11 23:55:13,CUST0296,17.36,3471.88,3454.52,0,52.87,0,55.75,23,0,147,0.3978259922675418,2,1,1,1,online purchase,Travel,mobile,1,e-wallet,Late-night ride home from a social event downtown.,Uber,,0,1,routine,services
TX000809,2025-03-11 11:22:56,CUST0197,22.98,1914.68,1891.7,0,0.0,0,382.31,11,0,76,0.0238708057689544,2,0,0,1,online purchase,Electronics,mobile,1,card,Buying replacement charging cables and a wireless mouse.,Amazon.com,,0,1,routine,daily essentials
TX000810,2025-03-11 16:11:06,CUST0032,4.85,538.92,534.07,0,0.0,0,464.57,16,0,393,0.2122951936048218,1,0,0,0,online purchase,Clothing,mobile,1,card,Buying basic t-shirts and socks for the upcoming season.,H&M,,0,1,routine,other
TX000811,2025-03-11 12:21:15,CUST0194,4.3,2151.04,2146.74,0,0.0,0,214.8,12,0,282,0.2374398743911713,1,0,0,1,online purchase,Food,mobile,1,card,Quick lunch stop during a busy workday afternoon.,McDonald's,,0,1,routine,daily essentials
TX000812,2025-03-11 05:15:54,CUST0080,11.91,2381.9,2369.99,0,0.0,0,930.75,5,0,391,0.246864074681517,1,0,0,0,transfer,Services,desktop,1,bank,Monthly gym membership fee for health and fitness.,Planet Fitness,Recurring monthly dues.,0,1,routine,services
TX000813,2025-03-11 19:47:20,CUST0174,68.12,801.47,733.35,0,0.0,0,326.23,19,0,138,0.9559582161807316,2,0,0,0,online purchase,Travel,tablet,1,card,Reservation for a weekend getaway in a nearby coastal town.,Airbnb,,0,1,routine,services
TX000814,2025-03-11 09:22:35,CUST0115,62.1,1552.45,1490.35,0,0.0,0,585.19,9,0,363,0.8508490158121271,2,0,0,0,transfer,Utilities,desktop,1,bank,Payment for residential electricity and heating service bill.,Duke Energy,,0,1,routine,daily essentials
TX000815,2025-03-12 02:38:05,CUST0030,47.78,3185.47,3137.69,0,0.0,0,891.25,2,0,315,0.0755913660052042,2,0,0,1,online purchase,Food,mobile,1,card,Weekly meal kit delivery subscription for home cooking.,Blue Apron,Subscription service.,0,1,routine,services
TX000816,2025-03-12 17:05:37,CUST0235,11.1,1110.23,1099.13,0,0.0,0,524.07,17,0,297,0.1846148198564568,1,0,0,0,withdrawal,Travel,mobile,1,card,Gas station fill-up for daily commute and weekend travel.,Shell Oil,,0,1,routine,daily essentials
TX000817,2025-03-12 15:17:45,CUST0187,81.73,3269.31,3187.58,0,0.0,0,1631.28,15,0,333,0.8126448195730781,1,0,0,1,online purchase,Clothing,tablet,1,card,"Shopping for household decor, cleaning supplies, and some apparel.",Target,,0,1,routine,other
TX000818,2025-03-12 04:50:56,CUST0024,0.68,56.35,55.67,1,539.82,0,8.09,4,0,433,0.1772851478709586,1,1,1,1,online purchase,Services,desktop,1,card,Creative Cloud software monthly subscription for graphic design work.,Adobe Systems,Professional software expense.,0,1,routine,services
TX000819,2025-03-12 01:11:48,CUST0171,13.55,4518.21,4504.66,0,0.0,0,992.77,1,0,163,0.0532557484630996,2,0,0,0,online purchase,Entertainment,mobile,1,card,Family plan music streaming monthly subscription fee.,Spotify,,0,1,routine,services
TX000820,2025-03-12 14:42:13,CUST0289,143.59,2209.03,2065.44,0,0.0,0,1675.45,14,0,73,0.1265325198492471,1,0,0,0,online purchase,Electronics,desktop,1,card,Buying a new kitchen appliance for a home renovation.,Best Buy,,0,2,routine,other
TX000821,2025-03-13 02:30:43,CUST0033,3.71,3706.71,3703.0,0,0.0,0,567.06,2,0,411,0.2632769542636263,2,1,0,1,online purchase,Gambling,mobile,0,card,"Multiple small, rapid deposits. Customer is confused by small charges.",GlobalBet Gambling Hub,Pattern of failed logins detected before success.,1,9,panic,other
TX000822,2025-03-13 19:36:00,CUST0154,10.7,3565.2,3554.5,0,0.0,0,399.07,19,0,189,0.4275975521110725,1,1,1,1,online purchase,Food,mobile,1,e-wallet,Quick dinner pickup after leaving the office late.,Chipotle Mexican Grill,,0,1,routine,daily essentials
TX000823,2025-03-13 21:31:42,CUST0087,8.22,256.87,248.65,0,0.0,0,558.94,21,0,258,0.3658759447175774,1,1,1,1,online purchase,Clothing,mobile,1,card,Buying new running shoes for marathon training program.,Nike Online,,0,1,routine,other
TX000824,2025-03-13 10:56:28,CUST0161,11.18,559.12,547.94,0,0.0,0,352.35,10,0,73,0.2915183290471522,2,0,0,1,transfer,Utilities,desktop,1,bank,Quarterly water and sewage bill for residential property.,Local Water Utility,,0,1,routine,daily essentials
TX000825,2025-03-13 11:47:58,CUST0289,309.82,2065.44,1755.62,1,143.59,0,21.1,11,0,74,0.1265325198492471,1,0,0,0,online purchase,Travel,desktop,1,card,Hotel reservation for a business conference in New York.,Expedia,,0,2,routine,services
TX000826,2025-03-13 03:41:26,CUST0060,1.68,112.06,110.38,0,0.0,0,869.26,3,0,100,0.2483551709265748,2,0,0,1,online purchase,Food,mobile,1,card,Payment for weekly meal kits delivery and subscription service.,HelloFresh,Recurring billing.,0,1,routine,services
TX000827,2025-03-13 12:06:44,CUST0167,79.83,2850.98,2771.15,0,0.0,0,395.17,12,0,412,0.1930202718904077,1,0,0,0,online purchase,Clothing,mobile,1,card,In-store purchase of athletic wear and yoga accessories.,Lululemon,,0,1,routine,other
TX000828,2025-03-13 14:28:16,CUST0121,2.34,234.47,232.13,0,0.0,0,212.2,14,0,288,0.2090288823471683,1,0,0,0,online purchase,Services,desktop,1,card,Online professional certification course fee for career development.,Coursera,,0,1,routine,services
TX000829,2025-03-13 18:16:48,CUST0289,10.53,1755.62,1745.09,1,226.7,0,6.48,18,0,74,0.1265325198492471,1,0,0,0,online purchase,Entertainment,mobile,1,card,Tickets for a weekend movie showing with friends.,AMC Theatres,,0,1,routine,other
TX000830,2025-03-13 17:24:22,CUST0145,10.39,1298.35,1287.96,0,47.09,0,103.16,17,0,332,0.2211515598007557,2,0,0,1,withdrawal,Food,mobile,1,card,"Quick grocery run for milk, eggs, and bread.",Safeway,,0,1,routine,daily essentials
TX000831,2025-03-13 20:22:06,CUST0116,122.23,2716.13,2593.9,0,0.0,0,525.59,20,0,328,0.1657749574930738,2,0,0,1,online purchase,Clothing,desktop,1,card,Gift purchase for a family member's birthday celebration.,Nordstrom,,0,1,routine,other
TX000832,2025-03-13 09:11:56,CUST0284,60.71,1597.57,1536.86,0,57.94,0,46.63,9,0,92,0.0049911061287374,1,0,0,1,transfer,Utilities,desktop,1,bank,Monthly internet and cable television bundle service payment.,Xfinity,,0,1,routine,daily essentials
TX000833,2025-03-13 20:54:42,CUST0178,15.16,1684.21,1669.05,0,0.0,0,197.09,20,0,258,0.2128650903004286,2,0,0,1,online purchase,Food,mobile,1,e-wallet,Weekend food delivery order from local Thai restaurant.,Uber Eats,,0,1,routine,services
TX000834,2025-03-13 10:55:57,CUST0117,3.12,3116.89,3113.77,0,0.0,0,1168.45,10,0,334,0.2306548579158424,2,0,0,1,online purchase,Electronics,mobile,1,e-wallet,App Store purchase for mobile productivity application.,Apple Store,,0,1,routine,other
TX000835,2025-03-13 15:04:15,CUST0012,1085.31,4341.25,3255.94,0,0.0,0,793.78,15,0,196,0.2589455972151129,2,0,0,1,online purchase,Travel,desktop,1,card,International flight booking for family holiday during winter.,British Airways,Foreign transaction fee applied.,0,2,routine,services
TX000836,2025-03-13 21:29:51,CUST0065,23.52,1176.14,1152.62,0,0.0,0,1424.73,21,0,196,0.1122895878012226,2,0,0,0,online purchase,Services,tablet,1,card,Purchasing skincare and beauty products from the online store.,Sephora,,0,1,routine,other
TX000837,2025-03-13 13:11:27,CUST0071,0.68,45.4,44.72,0,0.0,0,1091.35,13,0,127,0.1544922225829945,1,1,1,1,online purchase,Services,mobile,1,card,Hiring a local professional for home furniture assembly.,TaskRabbit,,0,1,routine,services
TX000838,2025-03-13 04:48:14,CUST0097,2688.54,4635.41,1946.87,0,0.0,0,774.53,4,0,219,0.1063220714609312,1,1,0,0,online purchase,Clothing,desktop,0,card,Confusing charge from foreign luxury vendor. High urgency requested.,Lux-Overseas Boutique,Merchant IP is from a high-risk region.,1,8,urgent,luxury goods
TX000839,2025-03-13 11:40:49,CUST0264,23.38,779.28,755.9,0,0.0,0,195.07,11,0,420,0.1614731058958141,1,0,0,1,online purchase,Services,mobile,1,card,Supplies for a DIY weekend home improvement project.,Home Depot,,0,1,routine,daily essentials
TX000840,2025-03-14 18:14:27,CUST0152,26.13,2177.83,2151.7,0,0.0,0,1508.01,18,0,134,0.1419565490527036,1,0,0,1,online purchase,Entertainment,mobile,1,e-wallet,Digital purchase of a newly released console game.,Nintendo eShop,,0,1,routine,other
TX000841,2025-03-14 10:47:34,CUST0278,358.05,1989.15,1631.1,0,0.0,0,9106.79,10,0,379,0.0025764382859495,2,0,0,0,transfer,Services,desktop,1,bank,Semi-annual payment for auto insurance policy renewal coverage.,State Farm,Regular recurring bill.,0,1,routine,services
TX000842,2025-03-14 12:49:49,CUST0283,3.36,1681.05,1677.69,0,97.84,0,122.8,12,0,206,0.0942231848373984,1,0,0,1,online purchase,Food,mobile,1,card,Quick lunch purchase at the local sandwich shop.,Subway,,0,1,routine,daily essentials
TX000843,2025-03-14 16:45:34,CUST0267,3.94,563.18,559.24,0,0.0,0,6280.76,16,0,261,0.0254506605216002,1,0,0,0,online purchase,Services,mobile,1,card,Prescription medication refill and health supplies purchase.,CVS Pharmacy,,0,1,routine,daily essentials
TX000844,2025-03-14 20:37:32,CUST0266,2.17,180.8,178.63,0,0.0,0,651.81,20,0,107,0.2349139933106467,1,0,0,0,online purchase,Clothing,tablet,1,card,Buying comfortable casual clothes for weekend loungewear.,Gap,,0,1,routine,other
TX000845,2025-03-14 19:03:46,CUST0267,4.47,559.24,554.77,1,3.94,0,2.3,19,0,261,0.0254506605216002,1,0,0,0,online purchase,Food,mobile,1,card,Ordering dinner delivery from local Italian pizzeria.,GrubHub,,0,1,routine,services
TX000846,2025-03-14 14:28:13,CUST0088,112.69,2253.77,2141.08,0,0.0,0,336.71,14,0,85,0.2840633953278509,1,0,0,1,online purchase,Travel,desktop,1,card,Depositing for a hotel stay in a nearby city.,Booking.com,,0,1,routine,services
TX000847,2025-03-14 01:40:37,CUST0273,488.61,498.58,9.97,0,0.0,0,883.78,1,0,77,0.4170295050019886,2,2,1,0,transfer,Crypto,mobile,0,bank,URGENT: Total balance liquidation to a new crypto wallet provider.,FastCash Services,Suspicious rapid movement of funds after login.,1,10,urgent,crypto/finance
TX000848,2025-03-14 10:08:57,CUST0295,0.39,11.26,10.87,0,1.99,0,135.29,10,0,144,0.1512320528770018,1,1,1,1,online purchase,Entertainment,desktop,1,card,Buying concert tickets for a local music festival.,Ticketmaster,,0,1,routine,other
TX000849,2025-03-14 15:50:56,CUST0183,64.78,3598.98,3534.2,0,0.0,0,1150.05,15,0,161,0.2377402325775376,2,0,0,1,online purchase,Services,mobile,1,card,Buying gardening tools and soil for spring planting.,Lowe's,,0,1,routine,other
TX000850,2025-03-14 08:48:03,CUST0093,8.43,1685.64,1677.21,0,0.0,0,441.56,8,0,222,0.233086853362004,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Morning coffee and breakfast pastry purchase using the mobile app.,Starbucks Coffee,,0,1,routine,daily essentials
TX000851,2025-03-14 14:40:29,CUST0091,388.51,3237.62,2849.11,0,0.0,0,257.57,14,0,199,0.1564739341070745,1,0,0,0,online purchase,Food,desktop,1,card,Weekly grocery shopping for organic produce and household essentials.,Whole Foods Market,,0,1,routine,daily essentials
TX000852,2025-03-14 01:35:12,CUST0245,4.56,2277.85,2273.29,0,34.69,0,76.08,1,0,387,0.2773702540926478,2,0,0,0,online purchase,Entertainment,desktop,1,card,Recurring monthly subscription payment for the premium streaming plan.,Netflix,Automatic recurring payment.,0,1,routine,services
TX000853,2025-03-14 10:23:31,CUST0028,0.22,2.78,2.56,0,0.0,0,438.73,10,0,303,0.6178026272878285,2,3,3,1,online purchase,Utilities,desktop,1,bank,Payment for monthly family mobile plan and data overage.,Verizon Wireless,,0,1,routine,services
TX000854,2025-03-14 16:51:32,CUST0054,839.14,3356.58,2517.44,0,0.0,0,865.63,16,0,250,0.2990783699921168,1,0,0,1,online purchase,Electronics,mobile,1,card,Purchase of a new set of wireless noise-canceling headphones.,Best Buy,,0,2,routine,other
TX000855,2025-03-14 23:18:05,CUST0296,103.64,3454.52,3350.88,0,35.11,0,71.38,23,0,150,0.3978259922675418,2,1,1,1,online purchase,Services,mobile,1,e-wallet,Late night ride share from the airport back home.,Uber,,0,1,routine,services
TX000856,2025-03-14 04:18:34,CUST0040,0.99,989.74,988.75,0,0.0,0,8380.31,4,0,349,0.368069748760192,2,1,0,0,online purchase,Crypto,desktop,0,card,PLEASE TEST TRANSACTION VERIFY ACCOUNT IMMEDIATELY THANK YOU URGENT,BitGo Exchange,Rapid sequence of small attempts detected.,1,10,panic,crypto/finance
TX000857,2025-03-14 19:47:20,CUST0070,211.99,1413.29,1201.3,0,0.0,0,817.18,19,0,204,0.9214855655814652,1,0,0,0,online purchase,Clothing,tablet,1,card,Buying new seasonal outfits and accessories for upcoming vacation.,Zara,,0,1,routine,other
TX000858,2025-03-15 11:55:41,CUST0088,963.49,2141.08,1177.59,1,112.69,0,21.46,11,1,86,0.2840633953278509,1,0,0,1,online purchase,Travel,desktop,1,card,Flight booking for a round-trip business trip next month.,Delta Airlines,,0,1,routine,services
TX000859,2025-03-15 20:10:23,CUST0052,109.71,365.7,255.99,0,0.0,0,438.07,20,1,425,0.3823419432931173,2,1,1,1,online purchase,Travel,mobile,1,card,Deposit for a weekend cabin rental in the mountains.,Airbnb,,0,1,routine,services
TX000860,2025-03-15 05:05:21,CUST0009,44.44,4443.9,4399.46,0,0.0,0,1360.37,5,1,229,0.230196929336281,1,0,0,1,online purchase,Services,desktop,1,card,Monthly gym membership fee for standard access plan.,Planet Fitness,Automated billing.,0,1,routine,services
TX000861,2025-03-15 21:23:16,CUST0168,118.96,2973.94,2854.98,0,0.0,0,1112.01,21,1,88,0.2402333239590166,1,0,0,0,online purchase,Entertainment,desktop,1,e-wallet,Buying a new digital expansion pack for an online game.,Steam Games,,0,1,routine,other
TX000862,2025-03-15 00:25:55,CUST0054,5.03,2517.44,2512.41,1,839.14,0,7.57,0,1,251,0.2990783699921168,1,0,0,1,online purchase,Entertainment,mobile,1,card,Monthly music streaming family plan subscription payment.,Spotify,,0,1,routine,services
TX000863,2025-03-15 17:41:42,CUST0105,166.81,2383.02,2216.21,0,0.0,0,839.06,17,1,197,0.2083543684981106,2,0,0,1,online purchase,Services,mobile,1,card,Payment for furniture assembly services performed at home.,TaskRabbit,,0,1,routine,services
TX000864,2025-03-15 02:30:16,CUST0016,168.95,259.93,90.98,0,0.0,0,389.05,2,1,149,0.2124830920887356,2,1,0,1,online purchase,Clothing,desktop,0,card,CONFIRMED INTERNATIONAL SHIPPING FOR DESIGNER BAG URGENT ORDER NOW,Paris Luxury Boutique,Transaction originated from high-risk IP address overseas.,1,9,urgent,luxury goods
TX000865,2025-03-15 12:11:02,CUST0233,35.5,4437.37,4401.87,0,0.0,0,451.25,12,1,181,0.2198923259224884,2,0,0,0,online purchase,Food,mobile,1,e-wallet,Quick lunch stop for a burger and fries meal.,McDonald's,,0,1,routine,daily essentials
TX000866,2025-03-15 15:00:58,CUST0184,88.0,880.0,792.0,0,0.0,0,171.95,15,1,94,0.1992938771356943,1,0,0,1,online purchase,Clothing,tablet,1,card,Purchase of winter thermal wear and casual sweaters.,Uniqlo,,0,1,routine,other
TX000867,2025-03-15 09:02:01,CUST0201,89.28,991.95,902.67,0,0.0,0,280.31,9,1,283,0.2078227255199341,2,0,0,1,online purchase,Utilities,desktop,1,bank,Payment for home internet and cable TV bundle service.,Comcast Xfinity,,0,1,routine,services
TX000868,2025-03-15 10:24:59,CUST0168,999.24,2854.98,1855.74,1,118.96,0,-10.97,10,1,88,0.2402333239590166,1,0,0,0,online purchase,Travel,desktop,1,card,Hotel stay payment for a three-night vacation trip.,Marriott,,0,1,routine,services
TX000869,2025-03-15 02:08:19,CUST0123,8.01,2668.36,2660.35,0,0.0,0,1642.17,2,1,430,0.8617765740030365,2,0,0,0,online purchase,Entertainment,mobile,1,card,Monthly subscription for ad-free video streaming service.,Hulu,,0,1,routine,services
TX000870,2025-03-15 13:34:42,CUST0293,337.47,1687.37,1349.9,0,0.0,0,975.23,13,1,365,0.2330246253840381,1,0,0,1,online purchase,Crypto,desktop,1,bank,Planned monthly investment in digital currency assets.,Coinbase,,0,3,routine,crypto/finance
TX000871,2025-03-16 15:51:34,CUST0013,28.88,1443.9,1415.02,0,0.0,0,1383.41,15,1,371,0.2551335760302412,2,0,0,1,online purchase,Gambling,mobile,1,card,Small weekend sports bet on a championship match.,Bet365,,0,2,routine,other
TX000872,2025-03-16 23:04:54,CUST0124,2767.31,2912.96,145.65,0,0.0,0,276.24,23,1,269,0.287702489528994,2,1,0,0,transfer,Services,mobile,0,bank,FAST TRANSFER TO FRIEND URGENT HELP NEEDED RIGHT NOW PLEASE,Private Recipient X,Social engineering suspected; customer pressured to transfer.,1,9,panic,other
TX000873,2025-03-16 19:41:22,CUST0247,36.53,2435.63,2399.1,0,0.0,0,924.82,19,1,411,0.0502764735272282,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Dinner for two ordered through the mobile app.,Chipotle Mexican Grill,,0,1,routine,daily essentials
TX000874,2025-03-16 22:56:48,CUST0112,35.35,505.02,469.67,0,0.0,0,1036.02,22,1,219,0.2332435223828453,2,0,0,1,online purchase,Clothing,desktop,1,card,Buying new shoes and a jacket for the winter season.,ASOS,,0,1,routine,daily essentials
TX000875,2025-03-16 09:47:06,CUST0266,8.93,178.63,169.7,0,2.17,0,37.16,9,1,109,0.2349139933106467,1,0,0,0,online purchase,Utilities,desktop,1,bank,Paying the monthly bill for home fiber optic internet.,AT&T,,0,1,routine,services
TX000876,2025-03-16 14:06:50,CUST0277,490.0,4083.3,3593.3,0,556.81,0,119.72,14,1,262,0.1167978797552758,1,0,0,1,online purchase,Travel,tablet,1,card,Car rental booking for an upcoming cross-country road trip.,Expedia,,0,1,routine,services
TX000877,2025-03-16 11:17:01,CUST0287,155.76,3894.11,3738.35,0,0.0,0,1001.74,11,1,356,0.0434267701695467,2,0,0,1,online purchase,Entertainment,desktop,1,card,Annual subscription renewal for family movie streaming channel.,Disney+,,0,1,routine,services
TX000878,2025-03-16 10:50:14,CUST0124,5.83,145.65,139.82,1,2767.31,0,-12.24,10,1,269,0.287702489528994,2,1,1,0,online purchase,Food,desktop,1,card,Subscription payment for weekly meal kit delivery service.,Blue Apron,,0,1,routine,services
TX000879,2025-03-16 10:12:18,CUST0054,100.5,2512.41,2411.91,0,422.08,0,33.77,10,1,252,0.2990783699921168,1,0,0,1,online purchase,Food,mobile,1,card,Weekly charge for fresh ingredients and recipe cards.,HelloFresh,,0,1,routine,services
TX000880,2025-03-16 03:02:08,CUST0182,3340.31,3929.78,589.47,0,0.0,0,396.93,3,1,191,0.3126587691230716,2,1,0,1,online purchase,Electronics,desktop,0,card,BUY NOW BUY NOW SHIP TO NEW ADDRESS IMMEDIATELY NO DELAY,HighEnd Gadgets,User changed password and shipping address minutes before purchase.,1,10,panic,luxury goods
TX000881,2025-03-16 13:37:57,CUST0053,13.7,228.36,214.66,0,0.0,0,1143.37,13,1,188,0.1082148969955817,2,0,0,0,online purchase,Clothing,mobile,1,card,Purchase of skincare products and makeup for a gift.,Sephora,,0,1,routine,other
TX000882,2025-03-16 16:30:59,CUST0227,6.31,63.08,56.77,0,0.0,0,733.2,16,1,76,0.1833070706566252,2,1,1,1,online purchase,Clothing,mobile,1,card,New yoga pants and athletic top for workout classes.,Lululemon,,0,1,routine,other
TX000883,2025-03-16 11:50:16,CUST0090,30.43,608.65,578.22,0,0.0,0,348.98,11,1,154,0.0705769536330207,1,0,0,1,online purchase,Utilities,desktop,1,bank,Quarterly payment for residential water and sewage services.,City Water Utility,,0,1,routine,daily essentials
TX000884,2025-03-16 09:13:04,CUST0290,65.67,1313.38,1247.71,0,0.0,0,872.56,9,1,297,0.1676778419924493,1,0,0,1,online purchase,Travel,mobile,1,card,Seat upgrade and extra baggage fee for international flight.,United Airlines,,0,1,routine,services
TX000885,2025-03-16 20:18:41,CUST0100,11.02,2204.53,2193.51,0,0.0,0,235.85,20,1,413,0.1863225885337139,2,0,0,1,online purchase,Entertainment,tablet,1,card,Monthly subscription for premium movie and series streaming.,HBO Max,,0,1,routine,services
TX000886,2025-03-16 18:01:11,CUST0109,0.79,26.48,25.69,0,0.0,0,390.6,18,1,163,0.1606632755025288,1,1,1,1,online purchase,Services,mobile,1,e-wallet,Payment for pet sitting and dog walking services.,Rover.com,,0,1,routine,services
TX000887,2025-03-16 12:44:21,CUST0040,148.31,988.75,840.44,0,0.99,0,56.43,12,1,351,0.368069748760192,2,1,1,0,online purchase,Crypto,desktop,1,bank,Standard deposit into trading account for future crypto purchases.,Kraken,,0,2,routine,crypto/finance
TX000888,2025-03-16 10:00:38,CUST0188,0.7,70.43,69.73,0,0.0,0,365.76,10,1,365,0.457814913812836,2,2,2,0,online purchase,Gambling,mobile,1,card,Entry fee for a fantasy football tournament league.,DraftKings,,0,1,routine,other
TX000889,2025-03-16 07:46:37,CUST0139,2.0,199.88,197.88,0,0.0,0,417.7,7,1,368,0.2151138471037736,2,0,0,0,online purchase,Food,mobile,1,card,Coffee and box of donuts for the office team.,Dunkin Donuts,,0,1,routine,daily essentials
TX000890,2025-03-16 16:12:37,CUST0076,12.35,61.73,49.38,0,0.0,0,194.53,16,1,254,0.2597871619098845,2,0,0,0,online purchase,Clothing,desktop,1,card,Purchase of a high-quality wool coat for the winter.,Nordstrom,,0,1,routine,other
TX000891,2025-03-16 10:34:47,CUST0268,308.47,4406.68,4098.21,0,0.0,0,1284.7,10,1,183,0.0372904419857371,2,0,0,1,online purchase,Utilities,desktop,1,bank,Paying the monthly utility bill for gas and electricity.,PG&E,,0,1,routine,daily essentials
TX000892,2025-03-16 15:24:15,CUST0078,271.62,970.06,698.44,0,0.0,0,363.76,15,1,328,0.2061660365519345,1,0,0,1,online purchase,Travel,desktop,1,card,Booking a room for a family wedding weekend stay.,Hilton Hotels,,0,1,routine,services
TX000893,2025-03-16 19:15:35,CUST0118,43.74,2187.24,2143.5,0,0.0,0,1225.45,19,1,102,0.2797682409679856,2,0,0,1,online purchase,Entertainment,mobile,1,card,Tickets and snacks for an evening movie screening.,AMC Theatres,,0,1,routine,other
TX000894,2025-03-17 12:44:28,CUST0299,44.89,748.14,703.25,0,0.0,0,455.88,12,0,280,0.0920448622502855,2,0,0,1,online purchase,Services,mobile,1,card,Booking a professional cleaning service for the apartment.,Handy.com,,0,1,routine,services
TX000895,2025-03-17 20:21:46,CUST0015,59.91,3993.68,3933.77,0,0.0,0,824.02,20,0,112,0.2859596708448945,1,0,0,1,online purchase,Food,mobile,1,card,Drive-thru dinner purchase for a quick family meal.,Burger King,,0,1,routine,daily essentials
TX000896,2025-03-17 14:10:04,CUST0202,19.54,244.21,224.67,0,0.0,0,288.43,14,0,234,0.3581711866055946,1,1,1,1,online purchase,Clothing,tablet,1,card,Buying two pairs of denim jeans during the sale.,Levi's Store,,0,1,routine,other
TX000897,2025-03-17 13:37:21,CUST0026,87.47,2915.62,2828.15,0,0.0,0,739.13,13,0,110,0.1403183288116792,2,0,0,1,online purchase,Food,mobile,1,card,Lunch meeting with a colleague at a nearby restaurant.,Local Bistro,,0,1,routine,daily essentials
TX000898,2025-03-17 21:55:20,CUST0163,84.66,846.55,761.89,0,0.0,0,564.9,21,0,394,0.2695091823757683,2,0,0,1,online purchase,Electronics,desktop,1,card,Ordering a new smart speaker and home lighting system.,Amazon.com,,0,2,routine,daily essentials
TX000899,2025-03-17 11:40:54,CUST0159,87.18,4358.93,4271.75,0,0.0,0,1078.36,11,0,419,0.8065060183481829,2,0,0,0,online purchase,Services,mobile,1,card,Purchasing essential vitamins and daily medication refills.,CVS Pharmacy,,0,1,routine,daily essentials
TX000900,2025-03-17 08:27:15,CUST0045,11.1,2219.05,2207.95,0,0.0,0,929.83,8,0,86,0.0431854536154177,1,0,0,1,online purchase,Food,mobile,1,e-wallet,Morning latte and breakfast pastry purchase at local cafe.,Starbucks Coffee,,0,1,routine,daily essentials
TX000901,2025-03-17 14:20:15,CUST0016,4.09,90.98,86.89,0,168.95,0,59.83,14,0,151,0.2124830920887356,2,1,1,1,online purchase,Electronics,desktop,1,card,Purchase of replacement HDMI cables and a USB-C hub.,Amazon.com,Standard shipping selected.,0,1,routine,daily essentials
TX000902,2025-03-17 03:50:11,CUST0113,3240.26,3522.02,281.76,0,0.0,0,1642.59,3,0,402,0.1456494429460083,2,1,0,0,transfer,Crypto,mobile,0,bank,URGENT: Immediate transfer of nearly all funds to new wallet.,Global Crypto Exchange,User account password recently reset.,1,10,urgent,crypto/finance
